step,t,atom_id,mol_id,x,y,z,S_i,S_avg,c_label
1,13000000,2705,19.0,5.98337,0.341968,10.1226,-5.796,-5.431,0
1,13000000,2706,19.0,5.99825,0.72802,10.068,-3.421,-5.455,0
1,13000000,2707,19.0,6.06817,0.79529,9.69029,-7.002,-5.394,0
1,13000000,2708,19.0,6.01967,1.17695,9.5657,-4.567,-5.482,0
1,13000000,2709,19.0,6.14459,1.20999,9.20756,-4.647,-5.504,0
1,13000000,7195,48.0,13.557,14.588,13.669,-4.597,-5.253,0
1,13000000,2717,19.0,6.13185,2.80031,7.54725,-8.552,-5.703,0
1,13000000,7199,48.0,13.0965,13.7259,14.4042,-7.833,-5.114,0
1,13000000,2710,19.0,6.09234,1.55323,9.02402,-2.878,-5.511,0
1,13000000,4505,31.0,10.3721,6.3755,14.1973,-4.561,-5.126,0
1,13000000,4481,30.0,13.7188,12.3439,11.0601,-3.874,-5.042,0
1,13000000,4504,31.0,10.6597,6.12468,14.0904,-3.43,-5.14,0
1,13000000,7104,48.0,7.71415,13.4298,2.87768,-5.908,-5.464,0
1,13000000,829,6.0,13.2241,15.1189,10.6224,-5.706,-6.068,1
1,13000000,836,6.0,14.4406,13.5206,10.1944,-4.757,-5.071,0
1,13000000,2719,19.0,5.82349,3.27292,7.20633,-4.649,-5.659,0
1,13000000,4480,30.0,14.0488,12.4176,11.2313,-3.999,-5.073,0
1,13000000,835,6.0,14.2874,13.723,10.4877,-4.795,-5.274,0
1,13000000,1509,11.0,5.1987,5.44139,7.98145,-4.645,-6.072,1
1,13000000,1508,11.0,5.11442,5.8039,8.08347,-4.241,-6.169,1
1,13000000,2718,19.0,6.15756,3.11328,7.32412,-4.648,-5.771,0
1,13000000,2713,19.0,6.24822,1.8287,8.09352,-5.32,-5.631,0
1,13000000,4479,30.0,14.3428,12.4211,10.9776,-5.894,-5.093,0
1,13000000,2715,19.0,6.43283,2.45877,8.02223,-2.156,-5.908,0
1,13000000,2714,19.0,6.2187,2.15624,7.88387,-5.048,-5.654,0
1,13000000,2716,19.0,6.43874,2.75398,7.76417,-2.647,-5.928,0
1,13000000,2712,19.0,6.13607,1.87038,8.46042,-5.278,-5.618,0
1,13000000,4503,31.0,10.9812,6.25521,13.9285,-4.552,-5.146,0
1,13000000,3921,27.0,0.405899,1.30896,12.4862,-4.449,-4.997,0
1,13000000,7096,48.0,8.48857,13.0022,4.96406,-3.69,-5.179,0
1,13000000,509,4.0,8.14615,3.7275,12.4472,-7.371,-6.291,1
1,13000000,3496,24.0,1.88821,11.7821,12.928,-4.341,-5.156,0
1,13000000,7095,48.0,8.37567,13.3639,4.87716,-6.808,-5.334,0
1,13000000,7098,48.0,8.33292,12.765,4.39025,-4.888,-5.383,0
1,13000000,7097,48.0,8.61619,12.8054,4.6564,-4.378,-5.284,0
1,13000000,512,4.0,7.67556,4.45325,12.8884,-6.265,-5.945,1
1,13000000,8911,60.0,7.1619,15.0747,7.33854,-4.026,-5.175,0
1,13000000,511,4.0,7.86923,4.26364,12.6122,-6.65,-6.043,1
1,13000000,7099,48.0,8.42876,12.5329,4.08848,-5.682,-5.289,0
1,13000000,7279,49.0,7.57616,12.4497,4.88713,-3.417,-5.1,0
1,13000000,3497,24.0,1.89026,12.0552,13.2117,-4.079,-5.237,0
1,13000000,519,4.0,7.31526,5.82691,14.0982,-6.335,-5.275,0
1,13000000,1146,8.0,5.06413,9.24904,7.68713,-3.461,-5.127,0
1,13000000,513,4.0,7.50291,4.77995,12.7715,-4.19,-5.89,1
1,13000000,514,4.0,7.30058,4.9499,13.0411,-7.927,-5.7,0
1,13000000,3581,24.0,15.3702,8.35235,13.8358,-4.737,-4.952,0
1,13000000,515,4.0,7.48319,4.97754,13.3818,-3.086,-5.548,0
1,13000000,517,4.0,7.52524,5.22477,13.982,-2.539,-5.445,0
1,13000000,4515,31.0,9.25259,4.11456,15.5018,-4.621,-5.199,0
1,13000000,516,4.0,7.31607,5.18801,13.6641,-3.912,-5.363,0
1,13000000,518,4.0,7.3671,5.4662,14.2548,-6.219,-5.283,0
1,13000000,1148,8.0,5.09948,9.89976,7.66462,-4.256,-5.015,0
1,13000000,1150,8.0,5.63567,10.204,7.4042,-4.662,-4.831,0
1,13000000,4516,31.0,9.03664,3.79848,15.4206,-4.747,-5.354,0
1,13000000,4514,31.0,9.28816,4.25234,15.8716,-2.091,-5.065,0
1,13000000,1149,8.0,5.37159,9.91683,7.38635,-4.148,-4.923,0
1,13000000,1505,11.0,4.3713,6.25071,8.51243,-8.158,-5.741,1
1,13000000,1151,8.0,5.90519,10.2055,7.11766,-4.283,-4.789,0
1,13000000,1506,11.0,4.71043,6.20743,8.3494,-5.494,-5.933,1
1,13000000,4507,31.0,10.204,5.99678,14.6507,-4.791,-4.985,0
1,13000000,7280,49.0,7.52188,12.1094,5.08115,-4.463,-5.0,0
1,13000000,8884,60.0,6.56352,4.04135,3.55956,-5.816,-5.117,0
1,13000000,8635,58.0,0.554602,9.25698,12.0932,-5.304,-5.16,0
1,13000000,7100,48.0,8.19311,12.5995,3.77148,-8.75,-5.341,0
1,13000000,7103,48.0,7.98159,13.3958,3.16181,-7.73,-5.418,0
1,13000000,7101,48.0,8.2314,12.9724,3.62012,-4.854,-5.388,0
1,13000000,5864,40.0,15.0035,11.9453,9.9582,-3.938,-4.973,0
1,13000000,5865,40.0,14.6342,12.062,10.0307,-4.259,-5.006,0
1,13000000,5863,40.0,15.0963,11.5627,10.0382,-2.594,-4.963,0
1,13000000,7102,48.0,8.04565,13.023,3.28343,-6.241,-5.302,0
1,13000000,8630,58.0,16.0926,8.62849,10.9201,-4.484,-5.101,0
1,13000000,8901,60.0,7.74001,0.594223,6.53304,-3.933,-5.577,0
1,13000000,265,2.0,16.0278,2.4128,2.76347,-4.045,-4.981,0
1,13000000,3575,24.0,16.0075,9.66875,14.472,-4.88,-5.166,0
1,13000000,5862,40.0,15.4799,11.5075,10.056,-3.8,-5.088,0
1,13000000,274,2.0,1.10897,2.82863,3.12172,-4.372,-4.879,0
1,13000000,8904,60.0,7.94741,16.1308,7.44705,-5.016,-5.667,0
1,13000000,264,2.0,15.7306,2.63111,2.64341,-4.271,-5.007,0
1,13000000,4511,31.0,9.76348,5.02117,15.4726,-4.22,-5.027,0
1,13000000,5866,40.0,14.3293,11.8687,9.86538,-3.998,-5.061,0
1,13000000,8632,58.0,16.2086,9.04814,11.4073,-7.852,-5.171,0
1,13000000,8631,58.0,15.9404,8.88127,11.17,-4.81,-5.176,0
1,13000000,1501,11.0,3.58439,7.06384,9.17969,-5.138,-5.417,0
1,13000000,1503,11.0,3.96266,6.61371,8.86242,-5.147,-5.552,1
1,13000000,1502,11.0,3.93957,6.95594,9.02423,-6.085,-5.496,0
1,13000000,8907,60.0,8.23987,15.2029,7.57849,-4.789,-5.396,0
1,13000000,8908,60.0,7.90953,15.032,7.47465,-3.774,-5.239,0
1,13000000,8909,60.0,7.64945,14.9906,7.7768,-3.586,-5.174,0
1,13000000,1504,11.0,4.32708,6.57306,8.72904,-5.016,-5.688,1
1,13000000,8633,58.0,16.0719,9.35134,11.62,-5.974,-5.237,0
1,13000000,4510,31.0,9.68959,5.21494,15.1454,-7.319,-5.075,0
1,13000000,520,4.0,7.10211,6.03092,14.3419,-4.337,-5.209,0
1,13000000,3576,24.0,15.805,9.38422,14.2866,-4.03,-5.107,0
1,13000000,8902,60.0,7.92604,0.387529,6.81908,-4.915,-5.662,0
1,13000000,510,4.0,7.99704,3.92074,12.7432,-6.258,-6.111,1
1,13000000,5854,40.0,0.733738,10.9397,11.8482,-4.686,-5.196,0
1,13000000,8910,60.0,7.30264,14.8513,7.63195,-4.516,-5.125,0
1,13000000,7094,48.0,8.29348,13.5818,5.20043,-4.853,-5.283,0
1,13000000,7092,48.0,8.57752,13.7025,5.80487,-4.409,-5.148,0
1,13000000,8903,60.0,7.76969,0.411674,7.17447,-5.665,-5.595,0
1,13000000,7093,48.0,8.58685,13.5477,5.43867,-4.172,-5.251,0
1,13000000,4527,31.0,9.32483,1.23073,13.4598,-5.666,-5.864,1
1,13000000,4526,31.0,9.25242,1.46184,13.781,-5.618,-5.664,1
1,13000000,5855,40.0,0.657347,10.8582,11.4748,-5.324,-5.097,0
1,13000000,5856,40.0,0.482874,11.1673,11.3053,-4.844,-5.235,0
1,13000000,5857,40.0,0.474669,11.1425,10.9144,-5.732,-5.172,0
1,13000000,4523,31.0,8.84902,2.33316,13.9366,-8.138,-5.793,1
1,13000000,4528,31.0,9.49465,0.886921,13.5368,-7.336,-5.649,1
1,13000000,4522,31.0,8.75434,2.54507,14.2438,-6.628,-5.619,1
1,13000000,3498,24.0,1.5506,12.216,13.2679,-5.416,-5.147,0
1,13000000,4508,31.0,9.91432,5.741,14.7531,-5.793,-4.955,0
1,13000000,4524,31.0,8.96552,1.97697,14.033,-5.529,-5.677,1
1,13000000,4521,31.0,8.55467,2.87145,14.1531,-4.291,-5.675,1
1,13000000,5851,40.0,1.34984,10.5437,12.508,-5.796,-5.19,0
1,13000000,5858,40.0,0.333125,11.4689,10.7707,-3.906,-5.12,0
1,13000000,5859,40.0,0.325118,11.4997,10.3812,-3.46,-5.134,0
1,13000000,3580,24.0,15.5603,8.29003,14.148,-6.933,-4.99,0
1,13000000,5852,40.0,1.1834,10.8465,12.3088,-4.887,-5.218,0
1,13000000,4375,30.0,0.38843,10.1081,7.01164,-4.04,-5.149,0
1,13000000,3495,24.0,1.81559,11.8971,12.5648,-3.33,-5.197,0
1,13000000,8637,58.0,0.896124,9.14407,12.6325,-5.438,-5.218,0
1,13000000,7278,49.0,7.46966,12.7465,5.10848,-3.785,-5.187,0
1,13000000,4525,31.0,9.03956,1.77538,13.7049,-6.316,-5.752,1
1,13000000,3578,24.0,15.4266,8.87396,14.4441,-5.303,-5.002,0
1,13000000,3579,24.0,15.6928,8.5914,14.3325,-3.877,-4.995,0
1,13000000,4519,31.0,8.79011,3.23266,14.6543,-8.041,-5.508,0
1,13000000,4520,31.0,8.47135,3.09777,14.4787,-4.649,-5.548,0
1,13000000,3577,24.0,15.6077,9.19829,14.5692,-4.644,-5.117,0
1,13000000,4517,31.0,9.04576,3.64262,15.0585,-4.169,-5.426,0
1,13000000,4374,30.0,0.746495,10.0735,7.11687,-4.74,-5.174,0
1,13000000,4518,31.0,8.73902,3.42013,14.9782,-6.352,-5.329,0
1,13000000,8900,60.0,7.66672,0.958598,6.63137,-7.026,-5.711,0
1,13000000,4373,30.0,0.886928,9.71307,7.21267,-5.223,-5.234,0
1,13000000,4371,30.0,0.866876,9.2214,7.63051,-5.022,-5.362,0
1,13000000,4372,30.0,0.756709,9.58851,7.55376,-4.434,-5.257,0
1,13000000,8640,58.0,0.733278,9.54582,13.33,-4.978,-5.209,0
1,13000000,8639,58.0,0.987304,9.61057,13.0532,-5.251,-5.228,0
1,13000000,8638,58.0,1.13166,9.29468,12.8991,-4.152,-5.255,0
1,13000000,8641,58.0,0.529499,9.85991,13.4438,-3.195,-5.233,0
1,13000000,5949,40.0,12.8726,4.4997,0.621647,-6.743,-5.102,0
1,13000000,8905,60.0,7.9898,15.7528,7.35241,-3.275,-5.49,0
1,13000000,276,2.0,0.752095,3.34852,2.80586,-5.3,-4.853,0
1,13000000,275,2.0,1.08405,3.15355,2.88852,-4.577,-4.926,0
1,13000000,521,4.0,7.2936,6.09906,14.6781,-6.169,-5.157,0
1,13000000,8882,60.0,6.46132,3.83666,2.95687,-6.061,-5.025,0
1,13000000,263,2.0,15.819,2.88146,2.34901,-3.938,-4.982,0
1,13000000,5546,37.0,9.93398,0.407324,6.21468,-5.546,-6.359,1
1,13000000,5550,37.0,8.80875,0.99771,6.50181,-8.159,-5.997,0
1,13000000,5861,40.0,15.6684,11.7558,10.2988,-6.282,-5.082,0
1,13000000,5549,37.0,8.97121,0.712952,6.29528,-6.588,-6.019,0
1,13000000,5860,40.0,16.053,11.8061,10.2588,-5.931,-5.09,0
1,13000000,279,2.0,16.1953,3.97885,2.60225,-5.286,-4.881,0
1,13000000,5548,37.0,9.3316,0.621019,6.41188,-6.347,-6.133,0
1,13000000,5547,37.0,9.55264,0.464761,6.13116,-7.169,-6.246,1
1,13000000,278,2.0,0.417798,3.70497,2.37126,-5.549,-4.911,0
1,13000000,277,2.0,0.762277,3.59263,2.4919,-6.565,-4.851,0
1,13000000,4509,31.0,9.96503,5.48941,15.0507,-4.747,-4.993,0
1,13000000,8636,58.0,0.812912,9.38666,12.3586,-5.889,-5.2,0
1,13000000,8906,60.0,8.19033,15.5842,7.62865,-4.136,-5.606,0
1,13000000,8634,58.0,0.399455,9.522,11.846,-4.931,-5.146,0
1,13000000,8899,60.0,7.48002,1.20062,6.36005,-6.388,-5.671,0
1,13000000,5545,37.0,10.1474,16.2189,5.90876,-7.688,-6.371,1
1,13000000,7277,49.0,7.6711,12.728,5.46578,-3.753,-5.025,0
1,13000000,273,2.0,1.47404,2.68865,3.15263,-4.268,-4.835,0
1,13000000,266,2.0,15.9614,2.17258,3.05731,-4.991,-4.862,0
1,13000000,5853,40.0,0.975871,10.6909,12.013,-6.384,-5.228,0
1,13000000,1152,8.0,6.02088,10.5721,7.04981,-3.377,-4.758,0
1,13000000,4370,30.0,0.824154,9.06276,7.98571,-5.105,-5.307,0
1,13000000,8629,58.0,0.344278,8.3754,11.1275,-6.286,-5.213,0
1,13000000,5867,40.0,13.9608,11.9807,9.98072,-4.733,-5.101,0
1,13000000,1147,8.0,4.86542,9.59128,7.62724,-3.89,-5.011,0
1,13000000,4376,30.0,0.312563,10.4851,6.9488,-5.186,-5.203,0
1,13000000,8550,57.0,3.09657,3.73785,10.5419,-5.829,-5.32,0
1,13000000,8549,57.0,3.06987,4.11844,10.6179,-6.377,-5.36,0
1,13000000,8548,57.0,2.98511,4.19636,10.9904,-4.437,-5.33,0
1,13000000,2103,15.0,7.72735,6.89017,5.99393,-6.222,-7.091,1
1,13000000,2104,15.0,7.78449,6.54877,5.83652,-10.919,-7.132,1
1,13000000,4797,32.0,12.1872,8.47258,2.81493,-5.84,-4.95,0
1,13000000,4798,32.0,12.5487,8.45679,2.65765,-7.219,-4.984,0
1,13000000,2102,15.0,7.36431,7.00545,5.9237,-8.338,-6.87,1
1,13000000,4799,32.0,12.5264,8.45046,2.26711,-3.514,-5.091,0
1,13000000,2051,14.0,2.34534,3.98677,5.15059,-4.895,-5.119,0
1,13000000,2056,14.0,2.96484,4.60235,6.5626,-4.646,-5.349,0
1,13000000,1070,8.0,0.375088,13.5311,0.445536,-5.967,-4.971,0
1,13000000,4796,32.0,12.0003,8.13068,2.76737,-2.587,-4.956,0
1,13000000,6625,45.0,6.97383,10.3366,6.51186,-4.486,-4.959,0
1,13000000,2050,14.0,2.34103,4.33064,4.96938,-6.578,-5.135,0
1,13000000,5433,37.0,12.4318,9.64354,0.491733,-8.193,-5.063,0
1,13000000,2101,15.0,7.22219,7.33327,6.10685,-9.636,-6.84,1
1,13000000,2066,14.0,2.89589,5.98356,8.71002,-3.664,-5.416,0
1,13000000,2064,14.0,3.33134,5.47154,8.5984,-4.491,-5.399,0
1,13000000,5924,40.0,7.8217,8.46691,0.307078,-4.193,-5.369,0
1,13000000,2065,14.0,3.01285,5.61925,8.77774,-4.713,-5.399,0
1,13000000,5925,40.0,8.07044,8.16038,0.296997,-3.828,-5.345,0
1,13000000,6621,45.0,7.01512,9.32625,5.94303,-3.433,-5.477,0
1,13000000,6620,45.0,6.75015,9.23212,5.65901,-8.129,-5.432,0
1,13000000,2067,14.0,2.59692,6.12691,8.93432,-4.282,-5.392,0
1,13000000,2068,14.0,2.49985,6.49016,8.78863,-4.849,-5.432,0
1,13000000,5923,40.0,7.48644,8.38534,16.0475,-7.118,-5.365,0
1,13000000,5926,40.0,8.43243,8.16506,0.428587,-3.73,-5.335,0
1,13000000,5417,37.0,8.76237,9.63644,13.9313,-4.53,-5.12,0
1,13000000,5927,40.0,8.60222,7.81947,0.466511,-4.871,-5.253,0
1,13000000,6618,45.0,7.19348,9.19452,5.21061,-2.994,-5.358,0
1,13000000,6617,45.0,7.37736,8.94852,4.97137,-6.484,-5.358,0
1,13000000,6619,45.0,6.90471,9.00792,5.39286,-5.38,-5.38,0
1,13000000,8547,57.0,2.67787,4.03802,11.1568,-4.979,-5.252,0
1,13000000,8546,57.0,2.69556,3.99508,11.5557,-5.096,-5.165,0
1,13000000,5430,37.0,11.4199,9.61814,0.521375,-5.354,-5.246,0
1,13000000,3624,25.0,7.20022,5.08391,3.39528,-4.788,-5.22,0
1,13000000,3623,25.0,7.03182,4.88061,3.10554,-2.661,-5.072,0
1,13000000,8808,59.0,2.64793,6.18928,10.5845,-6.586,-5.286,0
1,13000000,3625,25.0,7.59767,5.11302,3.38527,-3.72,-5.263,0
1,13000000,3626,25.0,7.75852,5.32558,3.68251,-5.809,-5.553,0
1,13000000,8807,59.0,2.95085,6.40546,10.4344,-5.206,-5.321,0
1,13000000,3627,25.0,8.15094,5.38088,3.61313,-4.229,-5.59,0
1,13000000,8809,59.0,2.49462,6.31199,10.934,-6.611,-5.258,0
1,13000000,8805,59.0,3.23005,5.91703,10.0963,-5.265,-5.263,0
1,13000000,8806,59.0,3.06791,6.2712,10.077,-6.064,-5.289,0
1,13000000,3622,25.0,7.14748,5.01092,2.75447,-5.34,-5.133,0
1,13000000,5431,37.0,11.7887,9.75523,0.539536,-7.618,-5.215,0
1,13000000,6616,45.0,7.70712,9.09227,4.82072,-4.814,-5.417,0
1,13000000,3628,25.0,8.35217,5.04834,3.6122,-4.377,-5.59,0
1,13000000,2604,18.0,9.01172,14.6322,4.93448,-7.48,-5.769,0
1,13000000,3956,27.0,12.05,3.49408,1.3215,-4.782,-5.453,0
1,13000000,6622,45.0,6.87029,9.57635,6.20793,-5.445,-5.326,0
1,13000000,6623,45.0,6.8203,9.93659,6.05552,-4.912,-5.127,0
1,13000000,8493,57.0,14.6478,5.80691,14.4659,-5.774,-5.097,0
1,13000000,6624,45.0,6.68653,10.1988,6.30273,-5.82,-4.93,0
1,13000000,3954,27.0,11.7158,3.71877,0.787526,-3.631,-5.295,0
1,13000000,2069,14.0,2.75495,6.77107,8.79947,-3.834,-5.366,0
1,13000000,2057,14.0,3.32609,4.76348,6.61362,-4.846,-5.372,0
1,13000000,1550,11.0,14.3982,15.0583,4.77307,-3.032,-5.374,0
1,13000000,1549,11.0,14.3646,15.0256,4.3882,-8.686,-5.257,0
1,13000000,1551,11.0,14.54,14.7542,4.97415,-4.179,-5.3,0
1,13000000,1553,11.0,14.2572,14.7366,5.56016,-6.273,-5.39,0
1,13000000,1552,11.0,14.5876,14.7818,5.35782,-4.612,-5.356,0
1,13000000,3955,27.0,12.0584,3.64481,0.965312,-5.004,-5.294,0
1,13000000,2070,14.0,2.61048,7.08884,8.65882,-3.391,-5.377,0
1,13000000,1554,11.0,14.3033,14.6695,5.94736,-5.581,-5.398,0
1,13000000,5415,37.0,8.90062,9.3702,13.3656,-6.177,-5.066,0
1,13000000,6879,46.0,13.4217,14.6431,12.3226,-3.901,-5.734,0
1,13000000,2049,14.0,2.3108,4.29772,4.56909,-6.748,-5.099,0
1,13000000,6880,46.0,13.6313,14.9709,12.3235,-4.796,-5.634,0
1,13000000,1548,11.0,14.2423,15.3561,4.20822,-4.308,-5.22,0
1,13000000,2058,14.0,3.39607,4.90569,6.97531,-3.187,-5.392,0
1,13000000,2596,18.0,7.0256,14.2103,5.09575,-3.478,-5.54,0
1,13000000,2052,14.0,2.33677,4.01701,5.54734,-5.066,-5.119,0
1,13000000,8492,57.0,14.4823,5.95971,14.1397,-4.468,-5.12,0
1,13000000,4191,28.0,9.21093,11.866,7.63053,-4.364,-4.895,0
1,13000000,1072,8.0,0.751934,14.059,0.520145,-5.295,-5.056,0
1,13000000,2053,14.0,2.67688,4.11178,5.73216,-3.418,-5.156,0
1,13000000,8819,59.0,0.518388,6.12843,13.3938,-5.987,-5.206,0
1,13000000,3953,27.0,11.5345,4.01637,0.971896,-3.583,-5.288,0
1,13000000,8816,59.0,0.837308,6.05483,12.4189,-3.844,-5.353,0
1,13000000,8815,59.0,1.11325,6.26935,12.2389,-4.598,-5.424,0
1,13000000,8814,59.0,1.26024,6.10506,11.9141,-4.76,-5.416,0
1,13000000,8813,59.0,1.51773,6.35315,11.7288,-5.16,-5.416,0
1,13000000,8817,59.0,0.799619,6.18121,12.7929,-10.881,-5.323,0
1,13000000,6886,46.0,12.7787,0.668409,11.8123,-5.599,-6.286,1
1,13000000,8812,59.0,1.68353,6.18371,11.4126,-5.829,-5.332,0
1,13000000,2060,14.0,3.81542,5.06676,7.45494,-5.279,-5.444,0
1,13000000,8811,59.0,1.99472,6.37467,11.2837,-7.679,-5.354,0
1,13000000,5414,37.0,9.00557,9.06499,13.1699,-6.709,-4.954,0
1,13000000,3614,25.0,8.3954,3.85263,1.57463,-6.178,-5.002,0
1,13000000,3613,25.0,8.72519,3.72349,1.41188,-5.23,-5.064,0
1,13000000,1539,11.0,11.6915,15.6431,4.47157,-9.508,-6.097,0
1,13000000,2063,14.0,3.28027,5.49122,8.21526,-4.116,-5.374,0
1,13000000,3618,25.0,7.55779,4.88479,1.68813,-4.835,-5.093,0
1,13000000,3619,25.0,7.4572,4.81237,2.0631,-3.689,-5.048,0
1,13000000,3616,25.0,7.97248,4.37249,1.58031,-3.62,-4.992,0
1,13000000,3617,25.0,7.9069,4.75509,1.57672,-4.149,-5.041,0
1,13000000,2061,14.0,3.5402,5.29932,7.62586,-4.324,-5.389,0
1,13000000,3615,25.0,8.3476,4.23761,1.5177,-4.369,-5.051,0
1,13000000,2062,14.0,3.57407,5.29837,8.01861,-3.849,-5.451,0
1,13000000,1542,11.0,12.5796,15.6367,3.98718,-4.738,-5.769,0
1,13000000,1540,11.0,12.0403,15.5238,4.34859,-3.997,-6.039,0
1,13000000,1541,11.0,12.1895,15.7072,4.04644,-2.976,-5.895,0
1,13000000,1543,11.0,12.8159,15.8529,4.21876,-3.194,-5.869,0
1,13000000,1544,11.0,13.1827,15.7226,4.17182,-4.517,-5.631,0
1,13000000,1545,11.0,13.4565,15.9311,4.34362,-6.123,-5.719,0
1,13000000,4190,28.0,9.27752,11.6771,7.29189,-3.673,-4.983,0
1,13000000,2054,14.0,2.65408,4.2508,6.08987,-7.359,-5.216,0
1,13000000,8485,57.0,13.8068,6.97812,12.8595,-6.466,-5.176,0
1,13000000,3621,25.0,6.98276,4.79079,2.47144,-4.802,-5.024,0
1,13000000,8804,59.0,3.45243,5.83264,9.78963,-6.434,-5.403,0
1,13000000,2605,18.0,9.12725,14.7702,4.58885,-4.534,-5.797,0
1,13000000,4795,32.0,11.6329,8.14164,2.86286,-3.659,-5.028,0
1,13000000,8810,59.0,2.16262,6.14341,11.0215,-9.107,-5.314,0
1,13000000,6883,46.0,13.3265,15.7546,11.9612,-10.48,-5.823,1
1,13000000,2055,14.0,2.96776,4.47552,6.19069,-4.807,-5.277,0
1,13000000,2598,18.0,7.64588,14.4061,5.22827,-6.396,-5.544,0
1,13000000,2105,15.0,8.1578,6.45041,5.87682,-10.283,-7.411,1
1,13000000,3620,25.0,7.07407,4.87217,2.10197,-3.344,-4.999,0
1,13000000,2603,18.0,8.8965,14.9185,5.17889,-3.812,-5.779,0
1,13000000,2602,18.0,8.86543,14.7799,5.55268,-5.229,-5.533,0
1,13000000,2601,18.0,8.56223,14.5346,5.5788,-3.901,-5.427,0
1,13000000,2600,18.0,8.23058,14.6694,5.41278,-6.938,-5.454,0
1,13000000,2599,18.0,7.94873,14.4008,5.47898,-5.174,-5.3,0
1,13000000,4189,28.0,8.97209,11.6745,7.04534,-4.235,-4.931,0
1,13000000,2597,18.0,7.35228,14.1545,5.31238,-5.709,-5.359,0
1,13000000,5416,37.0,8.95584,9.33709,13.7562,-5.023,-5.15,0
1,13000000,1071,8.0,0.429499,13.8743,0.612336,-5.821,-5.069,0
1,13000000,1546,11.0,13.8272,15.8339,4.23565,-4.625,-5.466,0
1,13000000,5432,37.0,12.0701,9.48713,0.495403,-5.302,-5.12,0
1,13000000,3629,25.0,8.73904,5.07629,3.56098,-4.818,-5.716,1
1,13000000,8490,57.0,14.445,6.50662,13.8124,-4.124,-5.198,0
1,13000000,8487,57.0,14.3595,6.98367,13.2218,-3.719,-5.19,0
1,13000000,1547,11.0,13.8983,15.4607,4.33951,-5.863,-5.399,0
1,13000000,6878,46.0,13.3949,14.417,12.6412,-8.215,-5.661,0
1,13000000,2059,14.0,3.75202,5.01818,7.06857,-4.396,-5.34,0
1,13000000,6884,46.0,13.0363,15.9879,11.8357,-5.012,-6.065,1
1,13000000,8488,57.0,14.5572,7.1046,13.5328,-4.816,-5.302,0
1,13000000,8486,57.0,13.9946,7.10608,13.1847,-3.544,-5.179,0
1,13000000,6881,46.0,13.6129,15.1564,11.9787,-7.225,-5.658,0
1,13000000,8491,57.0,14.4651,6.35212,14.1571,-5.249,-5.166,0
1,13000000,6882,46.0,13.2856,15.3651,11.9112,-5.19,-5.87,1
1,13000000,8489,57.0,14.4958,6.88178,13.8531,-4.032,-5.152,0
1,13000000,1073,8.0,0.799376,14.3798,0.732595,-5.795,-5.105,0
1,13000000,6885,46.0,13.0737,0.433945,11.9389,-6.182,-6.036,1
1,13000000,5434,37.0,12.695,9.35897,0.463059,-2.939,-5.041,0
1,13000000,4794,32.0,11.4745,7.80489,2.95911,-6.08,-5.128,0
1,13000000,3952,27.0,11.203,4.11093,0.795317,-4.307,-5.187,0
1,13000000,3612,25.0,8.7813,3.34606,1.4455,-5.428,-5.07,0
1,13000000,8484,57.0,13.4254,6.97843,12.86,-5.578,-5.072,0
1,13000000,5425,37.0,10.2885,9.36848,15.9773,-4.659,-5.282,0
1,13000000,5426,37.0,10.3808,9.21759,0.38963,-5.448,-5.337,0
1,13000000,2590,18.0,5.30954,13.6521,4.43955,-6.527,-5.241,0
1,13000000,2593,18.0,6.14828,13.7336,5.01026,-7.028,-5.269,0
1,13000000,2591,18.0,5.60435,13.5192,4.68142,-4.429,-5.262,0
1,13000000,1538,11.0,11.6526,16.0093,4.60099,-4.937,-6.166,1
1,13000000,2592,18.0,5.86811,13.7911,4.75391,-3.865,-5.29,0
1,13000000,2589,18.0,5.14313,13.3776,4.22123,-7.913,-5.273,0
1,13000000,2588,18.0,4.7716,13.4884,4.11451,-4.612,-5.211,0
1,13000000,1536,11.0,11.1831,0.525831,4.7144,-7.965,-6.334,1
1,13000000,2306,16.0,4.92402,12.452,10.9402,-7.084,-5.585,0
1,13000000,5427,37.0,10.7493,9.25859,0.520237,-5.994,-5.261,0
1,13000000,2585,18.0,4.07011,13.1461,4.17838,-3.763,-5.056,0
1,13000000,2275,16.0,2.4917,14.5941,11.6434,-5.715,-5.102,0
1,13000000,4199,28.0,10.8069,11.1531,8.55486,-6.874,-5.01,0
1,13000000,781,6.0,7.40044,10.0355,0.427514,-5.256,-5.39,0
1,13000000,8610,58.0,15.6163,7.69552,5.88359,-6.053,-5.363,0
1,13000000,8820,59.0,0.840762,6.05979,13.6219,-5.384,-5.154,0
1,13000000,2277,16.0,2.19599,15.0597,11.9424,-3.263,-4.98,0
1,13000000,5429,37.0,11.1381,9.8084,0.704017,-4.046,-5.287,0
1,13000000,1080,8.0,1.28491,15.9758,1.71804,-6.366,-4.903,0
1,13000000,4198,28.0,10.6766,11.5109,8.43307,-6.049,-5.111,0
1,13000000,8478,57.0,12.7843,6.06521,11.4506,-3.686,-5.442,0
1,13000000,8479,57.0,12.6542,6.35824,11.6615,-3.731,-5.371,0
1,13000000,8480,57.0,12.8528,6.42856,11.9855,-3.841,-5.154,0
1,13000000,8481,57.0,12.6895,6.72072,12.2017,-5.507,-5.141,0
