atom_id,umap1,umap2,S_avg,c_label
644,5.0342603,2.4560814,-8.089,1
645,4.712081,2.6247497,-7.963,1
646,4.9313416,2.359151,-7.696,1
647,4.665559,2.6050484,-7.524,1
648,4.887407,2.3750196,-7.374,1
649,4.6266775,2.4835877,-7.285,1
650,4.8402543,2.1993663,-7.089,1
651,4.1728964,2.7668262,-7.035,1
652,4.8625007,2.2290518,-6.823,1
653,4.003315,2.6934009,-6.636,1
654,3.4073637,2.3648257,-6.424,1
655,0.7899981,4.393767,-6.28,1
656,0.30134287,3.9731398,-6.117,1
657,0.86233014,0.08559654,-6.033,1
658,-1.8022449,1.5653052,-5.754,1
659,-0.9118115,-1.0986805,-5.573,0
660,-1.0815142,3.0922627,-5.424,0
661,0.6409703,0.76413524,-5.245,0
662,-0.68148226,2.0266914,-4.975,0
663,-2.3197362,1.0376974,-5.074,0
664,-1.0275232,-1.0653299,-5.135,0
665,-0.3706136,2.7491062,-5.174,0
666,-0.29837385,5.2087154,-5.253,0
667,0.3231007,1.9807644,-5.285,0
668,-1.2858878,0.6571531,-5.532,0
669,-1.8829457,3.1936522,-5.597,0
670,-1.5053788,3.844411,-5.711,0
671,0.44380248,4.152048,-5.76,0
672,3.1217077,2.3531537,-5.948,0
673,1.6927254,1.1233906,-6.048,1
674,3.294702,2.2336845,-6.251,1
675,3.1889458,1.3861905,-6.431,1
676,0.0065270513,6.6595297,-6.414,1
677,4.056531,4.03163,-6.744,1
678,4.820106,2.2442794,-6.823,1
679,4.151769,2.656412,-7.032,1
680,4.7955513,2.1982262,-7.003,1
681,4.3207803,2.4464905,-7.159,1
682,4.870148,2.1964123,-6.971,1
683,4.178769,1.977598,-7.197,1
684,4.819694,2.1429284,-7.17,1
685,4.2050366,2.002198,-7.246,1
686,4.820391,2.1509168,-7.266,1
687,4.3543715,2.4378886,-7.474,1
688,4.8192606,2.1817334,-7.45,1
689,4.383459,2.3829534,-7.674,1
690,4.863094,2.1545238,-7.59,1
691,4.3849807,2.4240596,-7.71,1
692,4.8988004,2.1856534,-7.814,1
693,4.4161716,2.4259732,-7.792,1
694,4.919386,2.1928494,-7.816,1
695,4.457413,2.4281533,-7.812,1
696,4.930434,2.2471764,-7.868,1
697,4.5876884,2.5051787,-7.805,1
698,4.922702,2.2137017,-7.735,1
699,4.418103,2.384823,-7.611,1
700,4.8221717,2.1426916,-7.526,1
701,4.3560114,2.4278495,-7.376,1
702,4.7523565,2.0848608,-7.108,1
703,4.2312384,2.3869584,-6.929,1
704,4.663678,2.082184,-6.776,1
705,3.4003549,2.1186035,-6.566,1
706,2.9993575,1.7166541,-6.584,1
707,-1.8108054,0.89979887,-6.234,1
708,2.3536932,2.0201707,-6.104,1
709,-1.8228607,0.8866693,-5.807,1
710,-0.6912,-1.0649033,-5.696,1
711,-0.6820421,-0.97283816,-5.406,0
712,-2.5947766,-0.30860817,-5.28,0
713,-0.89609116,4.5728555,-5.246,0
714,-2.2562404,1.8040925,-5.144,0
715,-2.9075804,1.5794597,-5.125,0
716,-0.62919706,3.2213366,-5.087,0
717,-0.5135683,3.1723714,-5.112,0
718,-0.36306375,2.5827527,-5.158,0
719,0.38160217,2.0965376,-5.154,0
720,-0.6197211,-0.72632295,-5.219,0
721,-0.12559585,3.283305,-5.232,0
722,0.09107139,0.9666738,-5.354,0
723,-2.131796,1.4368641,-5.379,0
724,-0.65912443,1.8057588,-5.362,0
725,0.27727252,-0.63073397,-5.377,0
726,-0.53334564,0.94027084,-5.389,0
727,-2.0961878,-0.9174066,-5.42,0
728,-2.0383363,-0.93167466,-5.365,0
729,0.35990217,3.0238802,-5.489,0
730,0.6454129,-0.333943,-5.467,0
731,-0.24513912,6.2392216,-5.269,0
732,0.36205372,1.1356316,-5.251,0
733,-1.4885598,0.8795622,-5.334,0
734,0.48484948,2.8670404,-5.324,0
735,-2.0127373,3.6270456,-5.292,0
736,0.56957716,1.0637763,-5.204,0
737,-0.07540525,3.7818625,-5.229,0
738,-2.2152858,-1.08635,-5.283,0
739,-1.3514987,1.5810088,-5.404,0
740,-3.24727,-0.13364638,-5.389,0
741,-0.31325978,5.1963396,-5.417,0
742,-1.071796,4.5583634,-5.391,0
743,-3.3162951,-0.1803057,-5.367,0
744,-2.29753,-1.0272168,-5.315,0
745,-0.064643025,3.1290195,-5.331,0
746,-1.0309234,-0.5274427,-5.278,0
747,-1.4791348,3.7869072,-5.275,0
748,-1.1233711,-0.95483506,-5.293,0
749,-1.9798328,2.301264,-5.289,0
750,-2.589533,0.6825717,-5.153,0
751,-0.76035035,2.1751952,-5.292,0
752,-0.053959925,2.8352509,-5.24,0
753,-1.6156894,2.584941,-5.271,0
754,-0.6935597,-0.6936211,-5.251,0
755,-1.7989469,3.0631053,-5.329,0
756,-0.30698323,3.893167,-5.335,0
757,-3.1843247,-0.04789785,-5.343,0
758,-2.545644,1.6008875,-5.304,0
759,-0.7190763,4.0869637,-5.22,0
760,-1.5625465,-0.3422233,-5.148,0
761,-2.0808525,2.1189625,-5.002,0
762,0.3065519,2.130123,-5.055,0
763,-2.7666123,0.93195415,-5.056,0
764,-2.6475291,1.4344411,-5.185,0
765,-0.063368194,2.362737,-5.096,0
766,-1.1692114,1.1547433,-5.044,0
767,-0.5685315,-0.34381732,-4.944,0
768,-1.1786218,1.2521374,-5.016,0
769,-0.8708065,-0.9524425,-5.021,0
770,0.5292421,1.2920866,-5.096,0
771,-1.5479997,0.8226962,-5.127,0
772,0.39755866,0.25614455,-5.108,0
773,-0.14739539,0.7823885,-5.133,0
774,0.21554308,-0.87039113,-5.145,0
775,-0.13863869,3.9336562,-5.19,0
776,-0.5754239,-0.8020992,-5.276,0
777,-2.4539614,0.8955643,-5.275,0
778,-1.4552424,3.9703262,-5.344,0
779,0.6391392,-0.17156397,-5.355,0
780,-0.20873958,5.9288015,-5.462,0
781,0.122412555,0.9854692,-5.39,0
782,0.27047226,1.0277623,-5.412,0
783,-2.6377795,-0.6926875,-5.331,0
784,-3.1610851,-0.04128592,-5.364,0
785,-2.101351,1.474151,-5.395,0
786,-3.3038914,0.5576565,-5.406,0
787,-0.24902569,2.431531,-5.285,0
788,-0.21098262,3.2474897,-5.223,0
789,-2.081209,1.1668333,-5.238,0
790,0.14608462,-0.69216466,-5.145,0
791,-0.27540427,5.5151315,-5.228,0
792,-0.9237932,1.0889482,-5.094,0
793,-2.1949959,1.1887988,-5.157,0
794,0.5634303,0.8693056,-5.196,0
795,-3.208015,0.8481005,-5.284,0
796,-0.5659136,5.711671,-5.233,1
797,-1.3664516,2.5860612,-5.489,1
798,-0.77372026,5.312671,-5.489,1
799,2.9366703,3.6079848,-5.795,1
800,2.8787897,3.5594916,-5.865,1
801,2.9587142,3.613475,-5.99,1
802,3.0040925,3.5524206,-6.148,1
803,3.2958252,3.7901804,-6.36,1
804,3.2966552,3.6494246,-6.441,1
805,3.2960901,3.696951,-6.625,1
806,3.3646612,3.6661198,-6.681,1
807,3.348561,3.6212778,-6.926,1
808,3.355425,3.6261466,-7.045,1
809,3.3490014,3.606236,-7.229,1
810,3.4406185,3.5752347,-7.275,1
811,4.1034937,3.4161503,-7.552,1
812,4.450429,3.8743193,-7.501,1
813,4.0598545,3.3323252,-7.774,1
814,4.5152035,3.8489823,-7.712,1
815,4.3910565,3.385538,-7.655,1
816,4.4923177,3.7864456,-7.479,1
817,3.9707417,3.2530339,-7.627,1
818,4.383375,3.5949044,-7.37,1
819,3.8506677,3.263407,-7.437,1
820,3.9766483,3.3029163,-7.034,1
821,3.6202223,3.1321907,-7.162,1
822,4.0048547,3.3991232,-6.928,1
823,3.5387063,3.0884538,-6.949,1
824,4.1660194,3.2284772,-6.706,1
825,3.5321581,2.8638113,-6.733,1
826,3.9178686,3.031857,-6.485,1
827,3.1896186,2.5656037,-6.359,1
828,3.2076888,2.9366093,-6.086,1
829,3.0124426,1.93412,-6.068,1
830,3.1334596,2.3426647,-6.04,1
831,2.9769633,2.05347,-5.771,0
832,0.3188377,4.3502607,-5.765,0
833,-0.60429746,-1.152064,-5.596,0
834,0.14979322,3.7380695,-5.379,0
835,-0.18282124,-0.749229,-5.274,0
836,-1.5865338,0.8235087,-5.071,0
837,-0.73433214,-1.3217775,-5.021,0
838,-0.062593505,4.183607,-5.01,0
839,-0.7595152,5.008194,-5.026,0
840,-0.21023872,0.7229209,-4.886,0
841,-2.3333235,0.39786795,-4.923,0
842,-2.2418852,-0.37679252,-4.952,0
843,-2.0263953,2.2439141,-4.992,0
844,-1.3126644,0.4401036,-4.946,0
845,-2.1888492,0.6741498,-4.963,0
846,-1.2003014,-0.89826435,-4.904,0
847,-2.1020467,-0.5898372,-4.897,0
848,-0.42602432,0.1358193,-4.943,0
849,-1.6877515,1.8657742,-4.898,0
850,-0.844219,2.217535,-5.03,0
851,-0.21629469,5.756121,-5.154,0
852,-1.8040994,-0.6883136,-5.358,0
853,-0.6751628,5.444612,-5.503,0
854,0.4209653,4.249802,-5.712,1
855,-0.6936102,5.3754816,-5.838,1
856,2.9313483,1.8506896,-6.035,1
857,3.1595068,1.9922732,-6.221,1
858,3.089436,1.996903,-6.404,1
859,3.731596,2.4615333,-6.578,1
860,4.4947658,2.846,-6.738,1
861,4.9038568,2.2557764,-6.913,1
862,4.509978,2.8679752,-7.181,1
863,4.9678187,2.3356278,-7.343,1
864,4.544994,2.835212,-7.593,1
865,4.9878235,2.3596451,-7.854,1
866,4.609858,2.8569279,-8.114,1
867,5.0247536,2.4313173,-8.294,1
868,4.762481,3.0079153,-8.438,1
869,5.0067735,2.7390358,-8.634,1
870,4.7327056,2.7812562,-8.602,1
871,5.118612,2.8874228,-8.819,1
872,4.761586,2.7792346,-8.831,1
873,5.1220837,2.9388,-8.842,1
874,4.784058,2.803738,-8.818,1
875,5.125646,2.996138,-8.864,1
876,4.7679963,2.799295,-8.831,1
877,5.10709,3.1101933,-8.611,1
878,4.7972245,2.9477496,-8.587,1
879,5.1044154,3.0737631,-8.372,1
880,4.767259,2.8546915,-8.297,1
881,5.106843,3.0518444,-8.085,1
882,4.7204967,2.8718913,-7.99,1
883,4.7394576,2.8031979,-7.623,1
884,4.515381,3.7679553,-7.559,1
885,4.4833755,3.140194,-7.219,1
886,4.392575,3.859262,-7.195,1
887,4.248237,3.2087176,-6.899,1
888,4.070054,3.8236382,-6.869,1
889,3.2779367,3.6210082,-6.671,1
890,3.3891048,3.6396592,-6.477,1
891,3.093496,3.6318045,-6.253,1
892,2.970423,3.6345594,-6.168,1
893,0.40769136,4.214235,-6.031,1
894,2.9993892,3.627225,-5.939,1
895,-0.34737295,6.156222,-5.698,0
896,-0.10330161,4.477943,-5.582,0
897,-0.026008103,2.2423968,-5.404,0
898,-2.726631,0.39974287,-5.351,0
899,-0.7105705,2.9475164,-5.137,0
900,0.7114536,1.7846276,-5.036,0
901,-2.6242683,-0.45091376,-4.909,0
902,-1.9715834,2.2956512,-4.945,0
903,-0.21185535,3.7163174,-4.961,0
904,-2.127661,-0.05237386,-5.027,0
905,-0.5949955,3.5574381,-4.972,0
906,-0.98450077,4.8271327,-5.044,0
907,-0.44404736,-0.052479666,-4.932,0
908,-0.41098937,1.0243996,-5.043,0
909,-0.04306908,1.724628,-5.013,0
910,-1.5778228,1.1682483,-4.962,0
911,-0.14130208,1.8899893,-5.06,0
912,-1.6225315,0.62269115,-5.078,0
913,0.50775313,0.6517308,-5.016,0
914,-0.38038793,-0.15128489,-4.976,0
915,-1.8612516,3.6591854,-5.027,0
916,-0.8936839,1.0601469,-5.082,0
917,0.46960714,0.119436026,-5.073,0
918,-2.2450604,-1.109265,-5.01,0
919,0.16720787,4.370942,-5.047,0
920,-0.58668053,5.760354,-5.028,0
921,-0.17830351,6.1516395,-5.078,0
922,-3.0090866,0.043472625,-5.056,0
923,-0.47518653,3.1471105,-5.222,0
924,-3.0613518,0.80504686,-5.117,0
925,-0.21825469,4.7986565,-5.283,0
926,-3.21439,-0.07338697,-5.146,0
927,-0.9764464,0.55173504,-5.146,0
928,-2.3858404,0.049960565,-5.152,0
929,0.19702901,1.4640993,-5.162,0
930,0.29109308,2.671632,-5.144,0
931,-2.0431726,3.1343582,-4.989,0
932,-1.1840898,3.959462,-5.109,0
933,0.57567346,0.8509604,-5.128,0
934,-1.6990974,2.0215263,-5.161,0
935,-0.82624626,3.0273364,-5.161,0
936,0.56573296,0.5009152,-5.121,0
937,-0.0058182464,0.40426698,-5.15,0
938,-1.4587609,0.5125207,-5.098,0
939,-1.9719397,-1.3276961,-5.138,0
940,-0.09229706,1.4053166,-5.08,0
941,-0.29856247,-1.0700709,-5.064,0
942,-1.6213585,1.2922646,-5.127,0
943,-0.23515604,3.185791,-5.14,0
944,-1.5735942,4.2393284,-5.137,0
945,-0.30305493,1.9720367,-5.065,0
946,-1.3467263,2.182338,-5.082,0
947,-0.1434082,3.6570773,-5.088,0
948,-0.16157682,3.7277431,-5.155,0
949,0.41177326,1.4836029,-5.251,0
950,-2.220268,-0.32811874,-5.267,0
951,-2.4290442,2.2604256,-5.298,0
952,-0.51357573,-0.8513767,-5.436,0
953,-0.19824201,-1.0394123,-5.512,0
954,-0.26069736,5.237549,-5.624,0
955,-1.1862111,1.9542054,-5.688,0
956,-1.964719,2.9005067,-5.562,0
957,-0.41685447,4.9230466,-5.588,0
958,-0.08488105,4.933214,-5.521,0
959,-1.0856723,0.019983778,-5.499,0
960,-2.4441104,0.041764364,-5.351,0
961,-0.4703624,5.374862,-5.37,0
962,0.4438757,1.2816153,-5.531,0
963,0.5793037,3.4066753,-5.476,0
964,0.5840852,3.3833547,-5.457,0
965,-1.1726738,4.7789383,-5.559,0
966,-1.3021877,4.067627,-5.667,0
967,-0.024156213,3.7464507,-5.715,0
968,0.4317001,-0.5248634,-5.809,0
969,0.7077015,1.6783549,-5.804,0
970,0.66200995,1.6601706,-5.726,0
971,-1.438691,4.439403,-5.611,0
972,0.39809886,3.8668282,-5.628,0
973,-2.3132336,1.6948128,-5.523,0
974,0.3087584,3.9091172,-5.448,0
975,-0.9250168,5.18963,-5.418,0
976,-0.6087158,-0.5437681,-5.464,0
977,-2.8660429,1.7479812,-5.318,0
978,-0.29928213,0.8063519,-5.381,0
979,-0.39440787,-0.35959327,-5.341,0
980,-1.9241302,2.2595923,-5.306,0
981,-0.68778795,3.101516,-5.222,0
982,0.6489523,-0.24362612,-5.076,0
983,0.23038103,-0.36418846,-4.925,0
984,-0.99800867,1.4257078,-4.969,0
985,-1.4240353,-0.17419592,-5.018,0
986,-1.6348319,-0.4814506,-5.109,0
987,-0.67623,2.3558247,-5.162,0
988,-0.8678346,5.402685,-5.115,0
989,-0.9221736,4.4285493,-5.135,0
990,-0.88615435,5.4578915,-5.183,0
991,-2.3675025,-1.049326,-5.127,0
992,-2.6329808,1.5251782,-5.098,0
993,-0.37901407,5.141673,-5.03,0
994,-1.6738572,2.4686012,-5.06,0
995,-0.2713271,0.63750553,-5.15,0
996,-0.19605595,0.95578676,-5.183,0
997,-2.2415478,-1.0667626,-5.142,0
998,-0.9461193,-0.59066075,-5.111,0
999,-0.7566074,3.202359,-5.141,0
1000,-0.71140856,1.135531,-5.131,0
1001,-1.1554047,2.0779834,-5.132,0
1002,-0.110044114,1.8680627,-5.161,0
1003,-1.5991316,3.8041975,-5.065,0
1004,-0.95819855,5.337488,-5.062,0
1005,-0.15571252,4.7686963,-5.045,0
1006,-0.7113008,4.059897,-5.134,0
1007,-2.221412,1.5110196,-5.143,0
1008,-0.12697034,-0.725819,-5.124,0
1009,-0.30164874,-0.40137506,-5.178,0
1010,-2.5710363,0.17810099,-5.205,0
1011,-2.1374972,2.2591634,-5.337,0
1012,-1.8722097,1.2689319,-5.387,0
1013,-1.9131758,1.2436202,-5.365,0
1014,-0.29498535,0.8162763,-5.328,0
1015,0.6817677,0.21891762,-5.253,0
1016,-1.4578159,0.2930369,-5.269,0
1017,-1.1793777,-0.33570284,-5.35,0
1018,-1.6271961,3.1785002,-5.566,0
1019,-1.8477778,0.32216728,-5.741,0
1020,2.0875041,2.838066,-5.841,0
1021,-0.5288014,4.0303845,-5.631,0
1022,3.1355822,3.5501251,-5.776,0
1023,-0.5307932,-1.0062515,-5.629,0
1024,-0.10426729,2.1910622,-5.81,0
1025,0.19428602,-0.48448402,-5.896,0
1026,1.8451264,2.644095,-6.07,0
1027,0.5124646,3.8168209,-5.986,0
1028,0.5019111,-0.17127283,-5.702,0
1029,-2.3902507,1.5620003,-5.716,0
1030,-2.0385396,1.3349718,-5.635,0
1031,0.32252848,3.9056082,-5.598,0
1032,-0.23823126,4.7944136,-5.428,0
1033,-1.4928135,0.7513729,-5.425,0
1034,0.48813143,1.3058771,-5.319,0
1035,-0.06734815,4.678572,-5.371,0
1036,-0.10106042,5.8680544,-5.473,0
1037,0.24603091,3.1997726,-5.369,0
1038,0.08906996,1.4095252,-5.286,0
1039,-0.0751266,5.789453,-5.273,0
1040,-1.9855809,-0.33822164,-5.295,0
1041,-0.1971977,5.0765123,-5.203,0
1042,-0.7052819,4.930406,-5.193,0
1043,-1.1852359,2.6584675,-5.14,0
1044,-0.042908996,0.92368054,-5.308,0
1045,-1.9997152,-0.6488236,-5.179,0
1046,0.7775063,0.94439626,-5.28,0
1047,0.41611922,3.6102085,-5.288,0
1048,-1.3877949,4.4690614,-5.277,0
1049,0.4848478,2.7009916,-5.344,0
1050,-0.20712565,6.2367764,-5.318,0
1051,0.056020293,-0.18590859,-5.043,0
1052,-1.2066175,3.1786268,-5.044,0
1053,-2.3036456,0.87433356,-5.089,0
1054,-2.4412735,0.8377802,-5.12,0
1055,-2.1087434,3.30159,-5.091,0
1056,-0.50878155,4.6653886,-5.04,0
1057,-2.849914,0.37935936,-5.076,0
1058,-1.8262506,0.0008983536,-5.143,0
1059,-1.7385502,-1.0161217,-5.173,0
1060,-1.4154742,3.35835,-5.268,0
1061,-0.4152119,-0.6545099,-5.227,0
1062,-0.276668,3.337915,-5.065,0
1063,-2.3497267,0.79008824,-5.157,0
1064,-2.189916,0.72837055,-5.089,0
1065,-1.6836914,1.0354114,-5.089,0
1066,-2.3786232,-1.1095546,-5.099,0
1067,-0.69763553,3.70174,-5.133,0
1068,-2.36475,-1.0646942,-5.08,0
1069,-0.5721476,0.09754513,-5.011,0
1070,-2.0690632,3.064738,-4.971,0
1071,-0.79628575,3.977461,-5.069,0
1072,-0.4087002,2.4516904,-5.056,0
1073,-0.73658603,4.0492387,-5.105,0
1074,-0.74643177,3.7634459,-4.913,0
1075,-2.1021783,-1.2890408,-4.968,0
1076,-1.6572043,0.7985324,-4.885,0
1077,-0.40258977,4.085585,-4.946,0
1078,-1.005292,4.8768287,-4.959,0
1079,0.3404499,2.6911473,-4.976,0
1080,-1.0527966,4.074393,-4.903,0
1081,-0.27764004,3.1935318,-4.899,0
1082,-2.2432873,-1.0227753,-4.851,0
1083,-0.098285824,0.4008993,-4.914,0
1084,-0.15251555,2.6068664,-4.863,0
1085,-1.0178291,1.0770675,-4.858,0
1086,-0.11584706,1.7986752,-4.729,0
1087,-0.36624742,3.0594883,-4.841,0
1088,0.16829109,-0.3992309,-4.862,0
1089,-1.3121336,1.4642833,-5.037,0
1090,-0.41686732,2.1143456,-5.022,0
1091,-1.8138957,0.94719553,-5.102,0
1092,-1.9179597,0.9236573,-5.105,0
1093,-0.076447986,-0.528142,-5.027,0
1094,-1.2692322,0.888215,-5.016,0
1095,0.24853912,0.5894171,-4.95,0
1096,-1.6412275,1.0438807,-5.058,0
1097,-0.055392276,6.0309453,-5.076,0
1098,-1.4302359,4.4815264,-5.065,0
1099,0.6475038,-0.3105199,-5.155,0
1100,-0.7612597,4.6888237,-5.181,0
1101,-1.649539,3.8769672,-5.265,0
1102,0.5071804,0.092728354,-5.351,0
1103,0.57512885,0.23472871,-5.479,0
1104,-0.5533479,5.4871674,-5.674,0
1105,-1.9808362,3.6105301,-5.931,1
1106,0.4591983,4.8455606,-6.095,1
1107,3.7541418,2.7287147,-6.307,1
1108,3.8641968,3.9169624,-6.455,1
1109,3.7506576,3.4116,-6.751,1
1110,4.0632405,4.109721,-6.872,1
1111,4.4671774,3.3356907,-7.268,1
1112,4.357092,3.5480578,-7.323,1
1113,4.521984,3.2759018,-7.662,1
1114,4.8443384,3.38312,-7.62,1
1115,4.522434,3.2523189,-7.87,1
1116,4.90409,3.3971756,-7.928,1
1117,4.5681643,3.2016547,-8.177,1
1118,4.9612446,3.3215675,-8.172,1
1119,4.5562115,3.214524,-8.324,1
1120,4.9580736,3.3115256,-8.408,1
1121,4.5615163,3.196438,-8.504,1
1122,4.952269,3.3248851,-8.636,1
1123,4.642842,3.1684804,-8.669,1
1124,4.9418163,3.357511,-8.672,1
1125,4.669815,3.120424,-8.775,1
1126,5.01751,3.278919,-8.635,1
1127,4.5990095,3.2104683,-8.637,1
1128,5.050771,3.2428277,-8.654,1
1129,4.5866017,3.219712,-8.709,1
1130,4.911106,3.397243,-8.441,1
1131,4.753993,3.213963,-8.456,1
1132,4.9248447,3.3781316,-8.152,1
1133,4.4515047,3.2740808,-7.981,1
1134,4.9597526,3.2521644,-7.69,1
1135,4.3109856,3.3250568,-7.381,1
1136,4.261948,3.484829,-7.006,1
1137,4.0625124,3.440767,-6.884,1
1138,4.245687,3.4552464,-6.425,1
1139,-0.010702427,6.770294,-6.172,1
1140,2.223247,2.2272747,-5.991,1
1141,-0.4253412,3.945534,-5.741,0
1142,-2.4583611,0.1814444,-5.706,0
1143,-2.7594395,-0.17483026,-5.593,0
1144,-2.033524,2.3929856,-5.521,0
1145,-1.2125965,-0.62019324,-5.309,0
1146,-2.2438006,0.115884796,-5.127,0
1147,-2.9579697,0.29872605,-5.011,0
1148,-1.7060807,-1.3722627,-5.015,0
1149,-2.468338,0.08504175,-4.923,0
1150,-0.016419018,1.4885395,-4.831,0
1151,-1.175894,0.20196167,-4.789,0
1152,-0.39272094,-0.107674144,-4.758,0
1153,-2.1060934,-1.1370469,-4.839,0
1154,-1.0224357,1.321678,-4.89,0
1155,-2.4273574,2.3216565,-4.822,0
1156,-0.97245806,1.603499,-4.832,0
1157,-2.9128761,0.4104377,-4.918,0
1158,-1.792128,3.7899048,-4.98,0
1159,0.7974161,0.18767859,-5.115,0
1160,-0.104237415,4.6766605,-5.117,0
1161,-1.4999187,2.6545408,-5.105,0
1162,-2.9123101,1.0758079,-5.057,0
1163,-1.2146704,-0.9997984,-5.03,0
1164,-0.5343838,0.3613292,-5.015,0
1165,-0.44471678,0.38456753,-4.97,0
1166,-1.3519458,0.5045958,-4.972,0
1167,0.05897241,2.0696719,-5.012,0
1168,-1.720254,0.9376849,-5.054,0
1169,-2.5866683,1.4229351,-5.017,0
1170,-0.12869725,-0.4975107,-5.086,0
1171,0.35953838,0.15313263,-5.178,0
1172,-1.1227914,1.3197376,-5.19,0
1173,-0.09370374,5.7384753,-5.162,0
1174,-1.2045925,3.5911515,-5.283,0
1175,-2.426078,0.8488102,-5.381,0
1176,-2.4130723,-0.47064757,-5.401,0
1177,-0.27149454,1.6865894,-5.373,0
1178,-0.0059445235,6.2217784,-5.466,0
1179,-0.2109257,3.3220098,-5.473,0
1180,-0.78199655,4.4762945,-5.52,0
1181,0.4949667,2.4082153,-5.502,0
1182,-0.7416218,3.870551,-5.402,0
1183,-0.44540045,3.520909,-5.445,0
1184,-3.4977038,0.52873755,-5.465,0
1185,-0.934569,1.9653153,-5.44,0
1186,-1.032303,4.5200644,-5.524,0
1187,0.18190537,4.660718,-5.523,0
1188,-1.6121407,3.6901355,-5.464,0
1189,0.16821896,2.9325712,-5.547,0
1190,-1.1604649,1.5631939,-5.463,0
1191,0.7429601,-0.0030926361,-5.37,0
1192,-2.1386857,0.6904415,-5.199,0
1193,-0.22237416,4.1611953,-5.165,0
1194,-1.2027661,2.6458018,-5.121,0
1195,-1.7476587,1.5729532,-5.078,0
1196,-1.6791501,2.176459,-5.131,0
1197,-2.563494,-1.1697202,-5.034,0
1198,-0.75902975,2.5922928,-5.081,0
1199,-0.7673209,-0.12734142,-4.968,0
1200,-1.4640142,1.0347853,-5.041,0
1201,2.5323043,3.007729,-6.118,0
1202,-1.845212,0.5452061,-5.853,0
1203,-1.3131634,0.32818297,-5.67,0
1204,-1.3392903,2.4314208,-5.658,0
1205,-1.2658459,0.07753003,-5.601,0
1206,-1.2985413,2.3897197,-5.635,0
1207,-1.0838349,3.6350484,-5.534,0
1208,-2.042433,3.1971126,-5.391,0
1209,-1.1732388,3.2582583,-5.496,0
1210,-1.2074971,1.9183844,-5.387,0
1211,0.37312567,1.9387809,-5.423,0
1212,-0.4540721,5.73631,-5.326,0
1213,-0.7877461,5.1135893,-5.373,0
1214,-0.4326019,1.2898533,-5.361,0
1215,-1.5909829,4.0073195,-5.301,0
1216,-2.6744318,-0.86277974,-5.371,0
1217,-1.3635417,1.9308932,-5.281,0
1218,0.47076473,3.0043452,-5.351,0
1219,-1.4021345,2.5487955,-5.286,0
1220,-0.05103668,3.9480155,-5.209,0
1221,-2.0650792,-0.92294645,-5.185,0
1222,-1.6530924,3.5339477,-5.111,0
1223,-1.7001612,3.430326,-5.181,0
1224,0.3103932,1.6077496,-5.156,0
1225,-1.7288661,-0.7501266,-5.27,0
1226,-1.3896385,1.5459023,-5.302,0
1227,-0.034453735,3.5600936,-5.378,0
1228,-1.2743224,2.0160725,-5.422,0
1229,0.34512365,-0.054137316,-5.372,0
1230,-1.6925874,2.0869725,-5.397,0
1231,-1.9072397,-0.95512897,-5.455,0
1232,-1.0458753,0.059602544,-5.456,0
1233,-0.20356189,1.487459,-5.461,0
1234,-0.98428625,1.2910256,-5.538,0
1235,-1.9789295,2.777073,-5.501,0
1236,-2.1530247,0.4675635,-5.438,0
1237,-2.0674608,2.6457164,-5.581,0
1238,-0.6992191,4.4676113,-5.542,0
1239,0.17042854,2.6847744,-5.517,0
1240,-2.7196221,-0.647155,-5.601,0
1241,-2.720443,-0.7066946,-5.566,0
1242,-0.20957403,5.3399744,-5.601,0
1243,-0.38451397,5.4983296,-5.662,0
1244,-2.011544,-1.0598578,-5.645,0
1245,-1.5006646,3.8919473,-5.66,0
1246,-1.3215942,3.3603723,-5.634,0
1247,-2.5040624,1.4459258,-5.519,0
1248,-2.8840644,0.9639495,-5.573,0
1249,0.4067121,-0.7569776,-5.39,0
1250,-2.1526585,3.3940377,-5.302,0
1251,-1.6685644,0.7429317,-5.322,0
1252,-0.3641655,5.1023808,-5.267,0
1253,-2.0778935,0.56009376,-5.241,0
1254,-0.3589445,4.9057894,-5.328,0
1255,-1.4577218,1.1568841,-5.437,0
1256,0.77049327,0.77065027,-5.501,0
1257,-1.9775537,0.9556432,-5.449,0
1258,0.44212344,2.4760795,-5.586,0
1259,-1.9218345,2.9363122,-5.57,0
1260,-1.233832,1.7415315,-5.465,0
1261,-0.9781402,1.4390932,-5.445,0
1262,0.6218753,0.81494766,-5.461,0
1263,-0.5830931,1.1188251,-5.5,0
1264,-1.0474856,1.8815155,-5.517,0
1265,-0.87682325,1.1190939,-5.615,0
1266,-0.08161762,0.36940417,-5.663,0
1267,-0.842227,1.0211447,-5.663,0
1268,-0.6670866,0.4933924,-5.601,0
1269,-1.7464988,2.5655243,-5.52,0
1270,-0.28003335,2.9679656,-5.546,0
1271,0.51152176,3.4879098,-5.415,0
1272,-0.5677944,4.7427673,-5.401,0
1273,-2.789793,0.90802264,-5.281,0
1274,-0.9000672,4.547952,-5.232,0
1275,-3.3711798,0.013626931,-5.211,0
1276,-0.84071517,5.415926,-5.162,0
1277,-0.4816269,3.0467465,-5.108,0
1278,0.59827244,1.6672366,-5.008,0
1279,-0.33574072,3.79802,-4.995,0
1280,-1.0329959,3.602878,-5.082,0
1281,-0.42290172,5.40652,-5.055,0
