row,umap1,umap2
123,3.4590302,8.578348
124,3.1495056,7.1907916
125,4.059798,7.9532022
126,2.0875852,6.190893
127,3.9477284,7.4369946
128,1.9991127,6.0117183
129,3.695097,6.113644
130,3.1121466,5.0492454
131,0.82923484,1.2635466
132,-3.5125597,2.017287
133,-2.2378454,0.3237333
134,3.5857143,0.13262665
135,4.166979,5.6072936
136,3.797231,5.988855
137,4.1505175,6.202281
138,2.441953,4.8390203
139,2.338845,5.175674
140,2.3839443,7.0341434
141,6.075439,0.62626714
142,-2.897427,3.688577
143,0.7857611,1.3756561
144,0.5637627,0.9874063
145,-3.0706632,2.3913448
146,3.9360013,0.30761468
147,-12.657839,3.6571934
148,14.3261,12.684929
149,16.76193,4.8371763
150,16.590282,4.6557965
151,14.408234,12.59471
152,-12.497119,3.8249211
153,2.885784,3.6190617
154,2.6358979,4.5627275
155,3.054953,6.0707912
156,2.3982968,4.5616517
157,2.8145413,5.9331803
158,3.6065001,6.330896
159,4.025708,6.268836
160,4.1413507,5.423706
161,4.2038255,5.5682044
162,4.010873,6.759589
163,5.3920183,0.76735634
164,-1.1425188,3.0742064
165,-1.6175601,4.424018
166,0.2504531,2.7705598
167,4.1919127,0.21882482
168,3.851297,6.4116783
169,2.6818044,5.6153355
170,3.4236536,0.6793968
171,-1.8744614,2.763376
172,-0.32286707,2.7646916
173,0.3464331,2.6052392
174,-1.183254,2.0746887
175,5.3611255,1.8064995
176,1.9653431,8.217841
177,5.0812607,1.9716448
178,-1.4053526,3.04721
179,-0.7688908,2.1270752
180,-0.0621514,3.0497987
181,-2.6530168,5.0788956
182,0.045602772,2.8186357
183,3.5760262,8.679946
184,2.6512542,6.673431
185,3.497927,6.629032
186,6.2182517,0.6417584
187,-1.9044535,3.1303706
188,0.36199662,2.5992599
189,-0.46873814,1.9677845
190,-1.2014539,3.5132964
191,4.767116,1.7215657
192,3.2897067,6.8582444
193,4.8416286,1.4087335
194,-3.2593894,2.481065
195,-2.667072,2.8738856
196,4.688079,-0.60240954
197,-2.2858858,2.0233183
198,-0.5598383,1.1756628
199,0.7822138,1.2664895
200,-2.8369734,4.698316
201,6.2373667,1.021202
202,-1.5083412,4.671436
203,-1.3110249,4.217366
204,4.321393,0.8687813
205,-2.4112399,1.410649
206,-3.185649,0.9313189
207,4.1273365,-0.65092444
208,-1.049751,0.5272196
209,-1.2161505,2.46233
210,4.745316,-0.57861567
211,-2.8056045,4.396394
212,0.30856952,2.6298492
213,-2.9330854,4.602331
214,-1.4566163,3.067441
215,5.2118454,1.5634372
216,5.526033,1.5528722
217,-2.317544,4.921241
218,0.19811402,2.664487
219,-1.135841,3.7954278
220,-1.7233992,3.9387808
221,4.157297,0.96954423
222,2.6079803,4.6828237
223,4.77249,0.35236755
224,-1.2598919,2.1034992
225,-2.7166827,4.6684012
226,3.7096086,0.062979974
227,2.8425705,6.4704075
228,3.917263,6.5304246
229,1.710459,7.440971
230,2.4732494,8.055708
231,1.6063782,7.3262367
232,2.0488327,8.778602
233,1.6371076,7.9615803
234,2.6309972,8.118126
235,2.5268545,7.4893475
236,3.379589,5.5279136
237,3.8259447,5.0470576
238,-3.1297126,4.9280305
239,-2.6094763,3.7619581
240,5.4218235,1.332944
241,1.8498049,5.265133
242,5.576177,1.0840328
243,-2.4487655,2.4052286
244,-3.076844,2.8808208
245,3.4830651,-0.01012975
246,-1.6854162,5.1877236
247,-1.4801782,4.6894927
248,6.261983,1.4415311
249,2.1511848,6.2425027
250,1.6391788,6.312431
251,2.7397761,5.855022
252,2.172475,6.0670967
253,4.3337903,6.547677
254,5.1012774,0.9268213
255,-3.4930193,3.6532326
256,0.016848851,2.0617914
257,-0.5433411,1.9507776
258,-2.477963,2.1980948
259,5.1202435,-0.096951894
260,3.9967403,-0.27657312
261,-2.4710033,2.3899934
262,-1.7220273,1.2957519
263,3.0972455,-0.6161741
264,3.212374,-0.26797903
265,-1.3339059,-0.7258845
266,0.16050407,-1.0906541
267,0.8554638,0.29873726
268,-2.8666458,3.0217466
269,-1.2907003,1.2976912
270,2.8506272,-0.39285514
271,-2.6010373,1.47646
272,-2.8732615,2.5964963
273,1.1758001,-0.020674957
274,2.8346696,3.6029184
275,3.988405,-0.3467093
276,-2.6420586,1.5027896
277,0.35824826,0.21113802
278,-0.21647619,-0.4243096
279,-0.08321763,0.14937371
280,0.51948285,0.96334934
281,-2.846821,2.0759907
282,4.318687,-0.30917874
283,3.5270464,3.7665002
284,3.8153598,4.8952947
285,4.911753,0.19646282
286,3.7394032,6.5186415
287,2.934959,6.9017863
288,1.7972534,6.3888955
289,2.8649604,7.043671
290,1.8103473,6.499391
291,2.4651108,7.224349
292,4.9202065,1.9435211
293,-2.1253402,4.088976
294,-2.957702,4.785167
295,5.132369,0.63528043
296,3.015304,3.351548
297,-12.754089,3.5574923
298,14.391955,12.610023
299,16.564783,5.2551174
300,16.55801,4.780711
301,14.303438,12.707408
302,-12.630357,3.6868942
303,2.6098764,3.18466
304,3.5207222,0.5875336
305,-1.3139246,2.5985155
306,-1.0086107,2.1893175
307,1.0051311,1.4144175
308,-1.6824578,4.4774513
309,-0.42630064,1.5661141
310,0.064400464,1.3971697
311,0.062798835,1.6900766
312,-0.215223,3.122855
313,-2.1419783,4.384855
314,0.041307636,2.79674
315,-1.8597063,4.0655127
316,5.0431566,0.5277139
317,3.4715765,4.1380734
318,1.7841078,-0.4206886
319,-0.9820774,-0.9168747
320,-1.8678837,-0.18113267
321,2.4623802,-0.74523
322,-1.0907632,-0.3162989
323,-2.5503683,1.8926166
324,3.2043402,0.5950381
325,2.4242108,2.6328707
326,3.0064511,0.19071038
327,-2.2681258,0.9690514
328,-1.5520765,0.022928363
329,3.8127265,0.09192105
330,3.150199,0.33013427
331,-3.292674,1.9168469
332,-2.3691194,2.533798
333,2.5702193,5.9347258
334,2.5763555,6.982278
335,5.838088,1.0616143
336,-1.3858259,3.851907
337,-2.1676638,3.7818248
338,4.5235515,0.05096778
339,3.8143833,5.546878
340,4.1215887,3.9499269
341,2.719141,4.9028463
342,4.0582643,4.637387
343,2.6345003,4.9705596
344,3.8781056,4.6489553
345,3.5406578,3.4181437
346,4.651601,0.102065384
347,-3.4470625,1.4366468
348,-3.6805682,2.1309962
349,3.11885,0.1309707
350,3.8276262,3.533157
351,3.7467358,-0.6197165
352,-3.056156,0.8635119
353,-1.4660641,0.109659754
354,-0.19202489,0.48254976
355,-1.8619825,3.5524402
356,-0.4657832,0.47792715
357,0.5345207,1.1031779
358,-3.5650928,2.036955
359,3.7212005,-0.3697326
360,4.266667,-0.29969725
361,-2.4156306,2.1081657
362,-0.6923862,1.1199485
363,-0.3442953,1.783638
364,-3.6813533,2.2037215
365,1.9901409,-0.0620946
366,2.9507766,-0.50693804
367,-2.412482,0.53868
368,-2.3657105,1.4124422
369,5.9867635,0.8230501
370,2.0060208,4.1422305
371,2.6631508,4.633805
372,-3.707811,2.1962435
373,-2.811402,4.681575
374,5.9690623,0.8808939
375,2.5978587,6.9399695
376,2.8658519,5.2780457
377,1.9903213,7.2528067
378,6.0470705,0.9875725
379,-2.1075044,3.1257026
380,-2.9982917,3.1995447
381,4.8609853,1.6178137
382,2.5156515,8.236837
383,2.679792,7.397529
384,5.9512563,0.99489367
385,-1.4868449,3.0744286
386,-0.20118281,1.7329044
387,0.14164169,2.3036788
388,-2.0113964,2.6081157
389,2.953769,-0.45818943
390,3.6685245,-0.4050401
391,-2.979431,0.80149287
392,-2.192306,1.0541745
393,0.03407737,1.3741021
394,4.675616,0.57344407
395,-2.3260942,3.381376
396,-2.2926633,0.9640215
397,2.9609752,0.10317087
398,3.3797035,2.7043235
399,2.5845842,2.825954
400,4.3100224,0.50299597
401,-1.6025003,2.2418952
402,-1.2489265,1.1622955
403,-0.20975113,2.929923
404,-1.710065,5.1663055
405,5.029532,2.0003161
406,1.7565112,6.9099917
407,1.8032312,7.5309806
408,2.1729085,8.647029
409,2.019095,7.569679
410,4.6031556,1.8509753
411,-1.7865974,0.9122615
412,-2.6030889,1.8634818
413,3.089128,0.123459056
414,3.226034,3.3054655
415,3.2700622,3.3568065
416,3.3439515,2.7949438
417,-2.4097326,0.041200407
418,3.2114816,2.8096538
419,2.149205,-0.48749915
420,-2.6886127,2.0250087
421,-2.1767986,2.0508184
422,2.7041183,-0.71019787
423,-1.6165817,1.0021948
424,0.7766774,-0.0018058738
425,-0.03877083,-0.70795166
426,-1.2073132,0.30167755
427,5.3359776,0.028535912
428,2.1736324,5.882727
429,4.7547693,1.514492
430,-1.1159172,3.0267704
431,-1.960636,3.9700968
432,-1.0953414,1.7355535
433,3.9287202,1.2253826
434,-0.84614146,2.434465
435,-1.3251116,1.5124756
436,-0.59210366,1.2005553
437,4.4580455,0.1309998
438,3.80138,4.056732
439,2.8044548,-0.17178859
440,-3.2876244,1.9871516
441,-1.69066,0.30645767
442,4.338982,0.13346054
443,3.2995734,4.206669
444,-2.4150562,0.07841742
445,1.7683365,-0.38736454
446,1.6955342,-0.30238196
447,-12.8769455,3.4256892
448,14.312338,12.699568
449,16.564306,5.111916
450,16.544687,4.793782
451,14.369369,12.6340275
452,-12.688584,3.626782
453,0.7059079,0.70176196
454,-0.46536207,0.10025333
455,-1.4254452,0.023367165
456,1.6381639,-1.2013601
457,-1.3478259,-0.0031432523
458,-1.3109697,0.38356215
459,1.8722653,-0.8130084
460,2.2005355,2.8212154
461,3.691539,3.2902985
462,3.3088415,5.800208
463,3.942365,5.2085032
464,1.8254331,6.495664
465,3.384382,6.080555
466,-1.1252389,3.4572523
467,2.5744686,6.8467107
468,1.57434,5.9032803
469,1.9333031,7.249935
470,1.5750442,6.696037
471,2.8247108,7.120898
472,1.8457879,7.1219687
473,3.4183023,6.093163
474,2.8576417,8.1340275
475,3.6710818,5.4090056
476,3.055842,6.641621
477,2.5399718,4.3985586
478,3.419448,5.8165355
479,3.588356,3.8320463
480,3.6673615,5.500262
481,4.156053,4.7029147
482,4.8641744,0.69724625
483,-2.6872168,3.7835786
484,-0.9116033,2.608014
485,0.027692823,1.5437611
486,-1.7260251,4.4392686
487,-1.592257,4.1239724
488,3.969863,1.2523668
489,-2.8896973,5.0430603
490,-3.1286626,5.0086064
491,6.2253766,1.0775701
492,2.900371,8.727589
493,2.774176,8.88464
494,2.7674694,9.869209
495,2.4596632,8.955416
496,2.8458247,10.212998
497,2.8326597,10.050168
498,2.769081,9.98092
499,2.5501196,9.431212
500,2.1482718,8.817066
501,2.725899,10.251395
502,1.8709705,8.998125
503,2.490358,10.108306
504,1.7865242,8.304337
505,2.7033052,10.26852
506,2.6580575,10.23558
507,2.2848246,9.071071
508,2.936364,10.151019
509,2.5877488,9.274327
510,2.9459867,9.53166
511,6.3538747,1.2735391
512,-2.5799406,4.67802
513,-3.5581863,3.0887136
514,4.053239,0.75912744
515,3.333131,0.2290265
516,-1.4301544,0.7475976
517,0.8256952,0.25098002
518,0.58095086,-0.62107104
519,-1.4639279,0.17418978
520,1.7781432,-0.97633684
521,2.2202537,2.828729
522,4.186931,3.8785942
523,4.2244754,5.1359053
524,3.5451875,3.3671634
525,4.096976,4.127507
526,3.776489,0.5498646
527,-1.9263259,2.6972854
528,-2.7763515,4.4677124
529,5.010304,0.6876823
530,3.1257687,6.084394
531,6.040747,1.2794559
532,-3.1172452,4.7818613
533,-2.8518307,3.875914
534,4.7527385,1.4218929
535,3.2920835,6.8085732
536,2.5935862,6.956093
537,2.0417278,6.325988
538,2.573646,7.277903
539,1.8067006,7.0286818
540,3.2388139,8.896796
541,1.611975,6.0002565
542,3.8087704,6.79882
543,4.1913276,6.930553
544,5.2184877,0.08768964
545,-3.672361,2.3914902
546,-3.6353889,2.2547605
547,4.4410653,0.28230357
548,3.2659943,5.2003
549,2.993561,6.0030904
550,1.8671653,5.403283
551,4.283769,0.76851964
552,-3.5048792,2.132226
553,-2.5577197,0.78920454
554,3.8246412,-0.8718727
555,-3.0316217,2.123714
556,-0.24772272,0.38479555
557,-0.1645694,2.2824237
558,-2.4136803,5.07998
559,5.540472,1.7405182
560,2.3807383,8.359821
561,5.136651,1.763794
562,-2.7053857,3.8061762
563,-2.619186,3.7735877
564,3.6849434,0.691693
565,2.7275374,3.6850653
566,4.575472,-0.1587457
567,-2.9518058,1.1392423
568,-2.3680592,1.0147026
569,3.6425645,-0.4928151
570,2.7446902,2.7628977
571,3.550292,0.5822125
572,-2.3541186,0.95791763
573,0.32447413,0.17019162
574,0.71365005,1.1615905
575,0.26513314,1.4672306
576,-0.67480594,1.7984173
577,0.14082764,2.9749804
578,0.055350527,2.221765
579,-0.5435589,1.3345869
580,2.4287152,-0.8343262
581,-2.6279614,1.8675876
582,-1.3687565,0.59883356
583,1.8608723,-0.8333951
584,-1.2963043,-0.32541046
585,1.5153347,-1.071816
586,-1.2157271,-0.7160888
587,-0.9548212,-0.7562264
588,0.30015692,-1.0080901
589,-1.6449896,-0.41261098
590,3.522102,2.774054
591,2.5607045,2.8599775
592,2.4431372,-0.20779778
593,-1.9199543,1.8117943
594,-0.38317,0.17900723
595,0.61216,-0.67553735
596,-1.1171467,-0.63199866
597,-12.9132,3.3891127
598,14.162559,12.849065
599,16.555073,5.247063
600,16.533607,5.261981
601,14.360068,12.643436
602,-12.542044,3.7791758
603,-2.6662936,1.7099872
604,-0.015057693,1.4469445
605,-0.42170212,2.4454567
606,0.39414182,2.2372253
607,-2.3640778,2.1073627
608,4.1305676,-0.32595113
609,4.007952,-0.21800749
610,-3.6925678,2.0253673
611,-2.661223,0.8073897
612,4.551095,-0.03803014
613,2.6790202,5.0939107
614,3.1649864,5.330286
615,2.1431053,4.009353
616,3.34831,7.1604943
617,3.173325,7.015726
618,3.3429222,8.497521
619,3.357326,8.816458
620,2.310445,8.155755
621,3.1202486,8.795659
622,2.6350405,9.128229
623,2.977918,8.4342375
624,3.5079453,9.090231
625,2.3308117,6.7759056
626,3.4799275,9.415835
627,1.9909582,7.7708
628,3.0189788,9.864116
629,2.568694,9.2612505
630,2.2037072,9.29551
631,2.7864003,10.241872
632,2.025511,8.684428
633,2.8483493,10.182068
634,2.858169,10.132831
635,3.3236222,9.500879
636,3.5249236,9.259866
637,3.0695312,7.7347746
638,3.5649686,9.281786
639,3.3189626,8.053784
640,3.400601,9.59012
641,3.0934484,9.27273
642,3.1705315,9.902879
643,2.3777332,9.207582
644,2.9073465,9.72458
645,2.3696785,9.415721
646,2.861227,9.845615
647,2.4910374,9.295369
648,3.1863682,9.907736
649,2.3108363,8.735574
650,3.0052369,10.119014
651,2.403806,9.306188
652,2.9034991,10.002644
653,2.8994958,10.032955
654,2.5455983,8.869868
655,2.7161157,7.8615546
656,1.95178,7.408346
657,3.002546,7.817459
658,2.524647,7.4725266
659,4.5204735,1.4609804
660,-0.02965341,2.1782749
661,-2.7503116,2.7320468
662,-0.9954801,1.03365
663,3.402986,0.06417511
664,-2.486133,1.2265515
665,-2.41125,2.2636032
666,3.9982333,1.1868025
667,3.3357623,6.3184724
668,4.22889,0.6240036
669,-3.1100202,4.7544565
670,-2.922452,4.34077
671,5.6544194,1.3493006
672,3.6527462,7.333343
673,3.9028482,6.8795266
674,2.7795413,5.6790586
675,4.1994133,6.935548
676,3.4679902,8.758979
677,3.3773005,8.673321
678,3.2238314,9.871142
679,2.475855,8.716184
680,2.854194,10.056265
681,2.1464484,8.408216
682,2.5310938,9.8074
683,2.2399442,7.178484
684,2.2240334,9.44506
685,2.457418,8.20731
686,2.1078622,9.321903
687,2.53991,8.4234295
688,1.9655855,9.044427
689,1.7753953,7.68383
690,2.450883,10.020304
691,1.8027372,8.275881
692,2.6604357,10.249511
693,1.8533212,9.01406
694,2.6399715,10.219212
695,1.8742533,8.979201
696,2.5753086,9.21736
697,2.1024344,8.896169
698,2.6598196,9.839594
699,2.3645446,9.271483
700,3.1914413,9.908536
701,3.104485,9.235429
702,3.2194862,9.872702
703,2.845816,8.592132
704,3.2857053,8.826029
705,2.0636046,6.3379407
706,3.7405643,6.5620694
707,2.8687782,5.9077234
708,6.0706534,0.8002504
709,-1.2138644,2.1552098
710,-0.42990166,1.8280497
711,-0.8894239,0.6888546
712,-2.0948513,1.9522362
713,1.6067554,-1.1840224
714,-2.6561844,0.36978212
715,-0.9367941,-0.8342043
716,1.557492,-1.0194981
717,1.660312,-0.27487934
718,3.5942724,3.520546
719,3.5318403,0.7771409
720,-1.0967557,0.19417423
721,0.12748675,0.96091086
722,0.5800204,0.45324203
723,0.5170393,-0.58746004
724,-0.42379594,-0.31564203
725,-0.62998676,1.103944
726,0.95636076,0.15908608
727,-0.26127237,0.17633523
728,-0.22849828,0.6118151
729,-2.183642,1.5348288
730,4.3598137,-0.33039305
731,4.235606,6.38105
732,3.5689068,5.2394786
733,3.7482367,6.178699
734,5.9527864,0.49797115
735,-3.1931968,2.658429
736,-3.4671483,1.4232143
737,-0.35589778,1.3045416
738,3.8848736,6.0530076
739,4.8037777,1.4729589
740,-2.785936,5.177857
741,-1.725496,4.26645
742,4.855657,1.2920086
743,2.1400409,2.8035288
744,3.5454092,2.4224668
745,1.4754742,-0.68450415
746,3.7400322,2.5890956
747,-12.844366,3.4600286
748,14.114069,12.89745
749,16.535337,5.1437855
750,16.550495,4.971222
751,14.413032,12.588228
752,-12.506872,3.813046
753,-2.0079706,0.83406466
754,3.7390356,-0.018108705
755,4.4183536,4.196945
756,2.739707,3.278118
757,3.5259807,5.3848825
758,5.467087,0.9303935
759,-2.091645,1.8476442
760,-3.7324882,2.4645689
761,3.6369777,-0.7406096
762,-1.9534687,0.83308184
763,-2.7665226,1.2930247
764,4.7737436,0.3685668
765,2.7001486,3.3207595
766,2.855172,4.3943253
767,3.0077226,2.3369784
768,-2.889114,0.5576944
769,-2.0859878,-0.20298114
770,1.2762185,-1.0746076
771,1.50188,-0.62447214
772,1.4891218,-1.0799896
773,-1.5534148,-0.11408354
774,-2.3957658,1.2563477
775,2.4816394,-0.31417575
776,-0.43806705,-0.3852525
777,-3.4278426,1.3404806
778,-1.1158268,1.0301081
779,4.535798,-0.5994362
780,-2.701724,2.7502847
781,0.60699815,0.5162304
782,-0.39511815,1.037951
783,-1.4789932,2.2492473
784,3.4780276,0.6541916
785,3.7995439,0.5499299
786,-2.92384,1.0268751
787,-1.2681216,0.3710096
788,3.0386531,0.11547142
789,-2.9072392,1.8366854
790,-3.667454,2.3534365
791,4.084998,0.5015424
792,3.262017,3.489259
793,3.7251673,2.776522
794,3.5020106,2.599321
795,1.3493567,-0.8600126
796,1.4025162,-0.7509763
797,1.3473787,-0.87972325
798,1.7477316,-0.251475
799,3.7519197,2.730034
800,3.491115,4.615333
801,2.7915666,3.9646552
802,3.7326753,6.953264
803,2.6884654,4.8753695
804,3.7248385,7.133302
805,3.6311882,6.2075353
806,3.081803,6.4966974
807,3.8003256,5.4968586
808,2.961062,6.6574006
809,3.7489178,6.0701904
810,2.7527735,8.827017
811,3.099561,8.798691
812,2.37473,8.937359
813,2.516678,9.509613
814,2.9516501,10.051484
815,2.8508446,10.0257015
816,2.707461,9.306978
817,2.589057,9.385782
818,2.8402882,10.036762
819,2.4871218,8.543395
820,2.7556975,9.121885
821,2.555093,7.618029
822,2.690021,8.458747
823,3.4862328,8.649447
824,6.395782,1.3582705
825,-2.7679229,5.1489124
826,0.06691732,2.9023645
827,-2.3795242,4.9342375
828,-0.024220077,2.9339151
829,0.02513659,2.8586502
830,-2.758517,5.037578
831,5.9430785,0.46464834
832,3.431362,4.487011
833,4.3834653,4.415829
834,4.4313874,4.231254
835,3.4285314,4.3097634
836,3.1151836,4.8846498
837,4.6087785,0.6181477
838,-1.9671112,1.8480549
839,-2.4949245,2.0035908
840,2.5966094,-0.7766452
841,-2.2767181,0.11695653
842,-0.79093516,-0.34824422
843,3.6202888,-0.64923275
844,3.0538402,4.2634377
845,3.117869,5.7956724
846,2.0496612,5.786232
847,4.0086393,0.72154707
848,-3.1284246,3.3394191
849,-3.201883,3.170588
850,5.6591654,1.1658196
851,1.8132513,7.111367
852,2.2162642,9.163368
853,2.1131766,8.826095
854,2.6623323,9.206646
855,2.5596182,8.338241
856,3.0736396,7.9996176
857,2.6619725,8.416718
858,2.537114,8.16115
859,2.8594096,10.158109
860,1.6752931,7.7429123
861,2.552752,9.94163
862,1.637803,7.967097
863,2.748056,10.147187
864,1.6392127,7.9742727
865,2.5534189,9.892472
866,1.7458024,8.219848
867,2.8679948,10.018941
868,2.7117662,9.302076
869,2.2239735,8.30972
870,3.2131898,9.257412
871,2.4045362,7.164521
872,3.466727,9.025229
873,2.450774,7.8381896
874,3.269339,9.532033
875,2.297952,8.3685
876,2.8351269,10.22556
877,2.383853,8.979448
878,2.3505743,9.381708
879,2.686857,9.309932
880,2.9175148,9.588869
881,3.1734576,9.538481
882,3.1757767,8.882751
883,3.3848217,8.9405155
884,1.8968388,7.7202487
885,1.8006786,7.641512
886,3.1218324,8.506651
887,3.096917,9.042316
888,3.3638978,8.93712
889,6.4056435,1.2841302
890,-2.1654198,5.2399235
891,-2.3419259,4.8876247
892,6.018742,0.91122437
893,3.181787,6.386762
894,3.9255834,6.62591
895,3.1591654,4.3412943
896,3.0155315,3.258073
897,-12.856378,3.4469378
898,14.192373,12.816902
899,16.574242,4.7633133
900,16.626553,5.116198
901,14.149741,12.861625
902,-12.866379,3.4372127
903,3.8218367,5.0674415
904,3.1220179,6.000428
905,2.397269,7.8842688
906,1.8038852,6.4431815
907,2.0073502,6.1756997
908,1.9090995,6.360761
909,3.8837512,5.0429134
910,4.022431,3.7320392
911,4.1950064,-0.5271625
912,-2.586982,0.4088245
913,-0.20342335,0.4454857
914,0.20829709,-0.6842535
915,-2.559368,1.416424
916,-0.38126647,0.12275709
917,2.9076135,-0.28844294
918,4.2463446,3.4998026
919,3.6780236,4.2277827
920,-3.8133078,2.2718654
921,3.4815552,4.59278
922,4.365687,5.670147
923,3.9562724,5.6095133
924,4.3114476,4.7969117
925,2.7453215,3.209969
926,4.1007915,5.2846174
927,5.4358554,0.6059146
928,-3.3514645,3.6368315
929,-1.8756534,4.635916
930,-1.486711,4.5055656
931,-1.4771057,4.796479
932,5.6273465,1.7265594
933,-2.5006878,4.2112303
934,0.24360096,2.266141
935,0.43948102,0.44260663
936,-2.2248325,2.0128617
937,4.132205,1.0305402
938,2.2865162,4.6644936
939,-2.8298378,2.8237872
940,-1.5700142,0.449285
941,2.8381498,-0.028083093
942,-2.464143,0.422277
943,-2.401224,0.0551755
944,-1.9673055,-0.20227118
945,3.241256,2.4715364
946,3.6668158,2.959607
947,3.279608,2.4815867
948,3.68518,-0.63737684
949,-1.7531775,1.3007672
950,-0.90314454,0.3993587
951,-0.31311643,1.6911162
952,-0.58695346,0.8014823
953,-2.1523962,5.1810765
954,-1.749734,5.2287474
955,5.9473467,0.89349705
956,5.973395,0.9990112
957,-2.8273854,4.880546
958,-0.41808692,2.623494
959,-0.4500263,1.4816744
960,-3.784748,2.301751
961,-0.48817828,0.5330074
962,4.274601,1.4288044
963,4.198321,1.3362392
964,-3.2503436,4.450337
965,-3.2462778,4.8889484
966,5.2677937,0.10619493
967,2.6293278,5.6464453
968,5.6109867,1.6122537
969,-1.7437311,4.384403
970,-2.9577239,4.697008
971,5.873855,0.64230007
972,3.7918208,5.8369336
973,3.6304402,4.51895
974,3.726504,4.970468
975,4.1121125,6.0807104
976,4.1549006,0.7061202
977,-2.8981886,1.7759292
978,-0.05838586,1.6833315
979,-0.2550325,2.4411924
980,-0.56828797,1.8617077
981,-0.04624264,0.21822464
982,-1.2176876,0.41708535
983,0.20239528,0.9120564
984,1.8111566,-0.94014436
985,2.283936,3.0005608
986,-2.5202055,0.27605465
987,1.9897323,3.1507342
988,4.174222,4.077379
989,2.1864974,3.346912
990,2.6841147,2.5225923
991,3.3527942,4.0457497
992,4.2289524,3.5157788
993,3.8580968,0.09865716
994,-1.5670456,0.41621962
995,-2.688536,3.656984
996,4.168588,1.3180509
997,2.3815196,4.533107
998,5.7995114,1.1895841
999,-2.5994644,4.6931853
1000,-2.8884134,3.5824175
1001,4.1777964,-0.79907244
1002,-3.1767569,4.7653937
1003,-2.7429142,4.6892743
1004,5.553784,0.6467123
1005,-2.7505295,4.6938014
1006,0.0043077674,2.1787727
1007,-1.9377624,2.0382872
1008,-0.26966175,0.31475338
1009,0.45108527,0.42505917
1010,-2.4157848,1.9681107
1011,3.5998693,-0.5003052
1012,4.91308,0.2529529
1013,-3.5882275,2.6661646
1014,-3.369583,4.255278
1015,4.349249,-0.77061677
1016,-2.9103422,3.5450501
1017,-3.0229044,4.0060043
1018,-0.11468458,2.529723
1019,-1.3622938,1.591777
1020,6.0709043,1.0600226
1021,6.242026,1.1780798
1022,-2.0859275,3.6973689
1023,-1.5871596,3.6530006
1024,3.4472756,0.071520925
1025,-3.06957,3.3054495
1026,-3.6457338,2.0375454
1027,2.8330226,-0.51903397
1028,-0.590764,0.25505915
1029,0.17448528,2.816802
1030,0.4240775,2.3193188
1031,-0.42677626,2.5141492
1032,5.7395997,1.6611165
1033,-1.6569878,5.269308
1034,-2.4161282,5.3876534
1035,6.3625164,1.3383524
1036,-2.5353053,5.3303175
1037,-1.6729267,5.212913
1038,1.6605971,7.9645724
1039,4.4794283,1.8478459
1040,5.005305,1.8601402
1041,-1.9495324,3.4468808
1042,-1.3149412,1.0283428
1043,3.6122367,-0.010212664
1044,1.846305,3.4385056
1045,-2.7352233,4.2656164
1046,-1.7996646,3.7620885
1047,-12.473948,3.847529
1048,14.220978,12.792335
1049,16.664022,5.169721
1050,16.555113,5.2924395
1051,14.3027,12.700861
1052,-12.88182,3.4205093
1053,-1.570262,-0.110392585
1054,-1.4345399,1.1854597
1055,4.3779373,-0.2904545
1056,-1.9178857,2.0086884
1057,0.10939047,1.1327283
1058,-0.9462274,-0.08752487
1059,0.66118133,1.2743466
1060,-0.5214839,1.0894984
1061,-0.3429332,0.7632418
1062,0.109556325,1.7012415
1063,-1.6533085,2.2380717
1064,4.4182034,0.7338924
1065,2.026387,3.257397
1066,4.3704963,4.36617
1067,3.915043,5.001114
1068,4.842613,0.046365265
1069,-1.687464,3.810228
1070,-2.749354,4.6448774
1071,6.130341,1.0425799
1072,3.1873477,6.8925548
1073,3.860004,5.7170296
1074,4.130645,1.1767517
1075,-2.209052,0.9383379
1076,-3.3482952,3.8228576
1077,5.6378007,0.76554376
1078,4.1447377,6.4370346
1079,3.108711,4.045141
1080,3.5502114,5.0572147
1081,3.374154,1.25942
1082,-1.878579,3.1637843
1083,-2.7537591,3.8004994
1084,4.5042763,-0.65409815
1085,-1.996814,1.7733052
1086,0.31505543,2.0454638
1087,-1.5922573,3.4591353
1088,-1.7900004,3.570965
1089,4.449256,-0.8085623
1090,-2.6335402,1.6289282
1091,-1.973302,1.1785529
1092,4.4671283,0.15496151
1093,2.698048,5.5230203
1094,2.1962595,6.1831346
1095,2.817268,6.956445
1096,3.4829416,9.037209
1097,2.6281798,5.7864704
1098,-0.42042428,2.1797333
1099,-3.2140558,3.2160103
1100,0.98208404,1.3861958
1101,-0.1664948,3.1389017
1102,-2.590629,5.091586
1103,0.042633582,2.9996643
1104,-2.1036634,5.1314454
1105,5.7580924,1.7770851
1106,3.3513918,9.051749
1107,3.788387,8.730309
1108,2.9772813,7.0173955
1109,3.8708103,8.686217
1110,2.4415305,6.8847237
1111,3.7156153,9.001332
1112,2.7578936,7.6007338
1113,3.4315574,9.038099
1114,3.333286,8.738518
1115,3.739746,8.933624
1116,3.381601,8.916484
1117,3.472509,9.424892
1118,2.4741166,8.716764
1119,3.4137278,9.563945
1120,2.626503,8.9154005
1121,3.2140257,9.873427
1122,3.0435398,9.489407
1123,2.713943,9.684455
1124,2.525297,9.30721
1125,2.8251815,10.259615
1126,2.1071594,8.8975725
